timestamp,elapsed_s,pid,start_ticks,ppid,pgid,state,threads,rss_kib,vms_kib,cpu_percent,mem_percent,cpu_ticks,wchan
2026-09-18T09:11:31.492+00:00,9.626,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:31.492+00:00,9.626,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
2026-09-18T09:11:31.594+00:00,9.728,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:31.595+00:00,9.728,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
2026-09-18T09:11:31.697+00:00,9.831,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:31.697+00:00,9.831,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
2026-09-18T09:11:31.799+00:00,9.933,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:31.800+00:00,9.933,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
2026-09-18T09:11:31.902+00:00,10.035,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:31.902+00:00,10.035,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
2026-09-18T09:11:32.004+00:00,10.138,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:32.005+00:00,10.138,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
2026-09-18T09:11:32.107+00:00,10.241,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:32.107+00:00,10.241,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
2026-09-18T09:11:32.209+00:00,10.343,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:32.209+00:00,10.343,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
2026-09-18T09:11:32.311+00:00,10.445,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:32.311+00:00,10.445,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
2026-09-18T09:11:32.413+00:00,10.547,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:32.413+00:00,10.547,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
2026-09-18T09:11:32.515+00:00,10.649,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:32.516+00:00,10.649,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
2026-09-18T09:11:32.618+00:00,10.751,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
